stunting,kemiskinan,ketidakcukupan
0.6381322957198443,0.20767982693347753,0.04079289819860197
0.45136186770428016,0.2152514872904273,0.048333451277333524
0.19455252918287935,0.17468902109248247,0.025963405908208115
0.19844357976653698,0.11032990805840995,0.03426273205482037
0.07003891050583655,0.08761492698756085,0.30548282342210586
0.6926070038910506,0.038939967550027044,0.03308329205293327
0.7665369649805447,0.3699296917252569,0.20119280698857517
1.0,0.3299080584099513,0.19480810511169297
0.649805447470817,0.22769064359113034,0.48407362850785113
0.5252918287937742,0.11736073553272039,0.1502999709071466
0.17509727626459143,0.16711736073553274,0.19678563284819034
0.4785992217898833,0.07625743645213628,0.03903160112911723
0.6303501945525292,0.1790156841535966,0.06340276303477775
0.1478599221789883,0.0010816657652785167,0.1038850753662161
